gene,export,import,pair,cell_type,mean,std,n
CD4,MSR1,CPT1A,MSR1@CPT1A,CD8 T Cell,5.8837367e-07,1.6950045e-05,9364
CD4,CPT1A,CPT1A,CPT1A@CPT1A,CD8 T Cell,1.4861727e-09,3.003124e-08,9364
CD4,ABCC3,FOLR2,ABCC3@FOLR2,CD8 T Cell,2.0883089e-08,4.299603e-07,9364
CD4,FOLR2,FOLR2,FOLR2@FOLR2,CD8 T Cell,2.4863039e-05,4.693967e-05,9364
CD4,ABCC1,ABCC1,ABCC1@ABCC1,CD8 T Cell,1.0183498e-06,2.0481972e-05,9364
CD4,ABCC4,ABCC1,ABCC4@ABCC1,CD8 T Cell,2.4970817e-07,5.115795e-06,9364
CD4,LRP1,LRP1,LRP1@LRP1,CD8 T Cell,-6.8199124e-06,6.751264e-05,9364
CD4,CUBN,SLC3A2,CUBN@SLC3A2,CD8 T Cell,1.1826896e-10,2.5910434e-09,9364
CD4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,CD8 T Cell,-1.9565141e-05,4.4441425e-05,9364
CD4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,CD8 T Cell,2.1495078e-05,4.072465e-05,9364
CD4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,CD8 T Cell,0.0013298673,0.0010999102,9364
CD4,SLC3A2,SLC3A2,SLC3A2@SLC3A2,CD8 T Cell,-4.2236592e-05,4.7680685e-05,9364
CD4,SLC11A2,SLC11A2,SLC11A2@SLC11A2,CD8 T Cell,4.082423e-05,2.1800586e-05,9364
CD4,CUBN,SLC11A2,CUBN@SLC11A2,CD8 T Cell,-2.391415e-10,4.7739515e-09,9364
CD4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,CD8 T Cell,-7.471348e-05,3.1684096e-05,9364
CD4,SLC43A2,SLC43A2,SLC43A2@SLC43A2,CD8 T Cell,3.087543e-07,1.7944049e-06,9364
CD4,SLC6A17,SLC6A17,SLC6A17@SLC6A17,CD8 T Cell,-8.12553e-05,2.7619684e-05,9364
CD4,SLC6A17,SLC6A9,SLC6A17@SLC6A9,CD8 T Cell,3.187826e-07,7.186076e-08,9364
CD4,SLC6A9,SLC6A17,SLC6A9@SLC6A17,CD8 T Cell,-4.298789e-11,6.2154e-10,9364
CD4,SLC16A1,SLC22A5,SLC16A1@SLC22A5,CD8 T Cell,3.9241808e-08,7.906385e-07,9364
CD4,SLC22A5,SLC16A1,SLC22A5@SLC16A1,CD8 T Cell,6.830026e-08,1.4288851e-06,9364
CD4,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,CD8 T Cell,0.00013295289,0.00013805075,9364
CD4,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,CD8 T Cell,1.617302e-07,3.5120604e-06,9364
CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,CD8 T Cell,-4.4550234e-06,3.394024e-06,9364
CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,CD8 T Cell,-2.06302e-07,1.0532017e-07,9364
CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,CD8 T Cell,8.695216e-07,1.7674267e-05,9364
CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,CD8 T Cell,-2.8022887e-10,3.960436e-09,9364
CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,CD8 T Cell,-3.316069e-05,8.1124645e-06,9364
CD4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,CD8 T Cell,-6.822997e-10,9.7105115e-09,9364
CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,CD8 T Cell,5.6554387e-07,1.1254435e-05,9364
CD4,SLC29A1,SLC22A5,SLC29A1@SLC22A5,CD8 T Cell,-3.169098e-06,1.1756117e-05,9364
CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,CD8 T Cell,1.9708243e-06,3.9876588e-05,9364
CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,CD8 T Cell,3.0574283e-06,0.00013097923,9364
CD4,SLC22A5,SLC5A3,SLC22A5@SLC5A3,CD8 T Cell,-3.5216896e-08,4.8263285e-08,9364
CD4,SLC5A3,SLC22A5,SLC5A3@SLC22A5,CD8 T Cell,8.306533e-08,1.648034e-06,9364
CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,CD8 T Cell,5.619593e-08,1.1397697e-06,9364
CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,CD8 T Cell,3.024666e-07,6.092572e-06,9364
CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,CD8 T Cell,-3.1417107e-06,2.2240834e-05,9364
CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,CD8 T Cell,-4.3414625e-06,4.6814057e-06,9364
CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,CD8 T Cell,-1.6584863e-05,7.581549e-06,9364
CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,CD8 T Cell,2.080925e-06,4.138353e-05,9364
CD4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,CD8 T Cell,1.4382106e-06,3.0259283e-05,9364
CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,CD8 T Cell,-0.00010139126,4.2872383e-05,9364
CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,CD8 T Cell,-3.3840797e-06,5.272063e-05,9364
CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,CD8 T Cell,3.0708652e-10,6.176809e-09,9364
CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,CD8 T Cell,0.0,0.0,9364
CD4,ABCC2,SLCO2B1,ABCC2@SLCO2B1,CD8 T Cell,0.00011129873,0.00017557018,9364
CD4,SLCO2B1,ABCC2,SLCO2B1@ABCC2,CD8 T Cell,0.0,0.0,9364
CD4,ABCC1,SLCO2B1,ABCC1@SLCO2B1,CD8 T Cell,0.00041477667,0.0004051651,9364
CD4,SLCO2B1,ABCC1,SLCO2B1@ABCC1,CD8 T Cell,-2.3670424e-05,4.7608588e-05,9364
CD4,ABCC1,SLC16A1,ABCC1@SLC16A1,CD8 T Cell,1.9747894e-07,4.2551087e-06,9364
CD4,SLC16A1,ABCC1,SLC16A1@ABCC1,CD8 T Cell,6.9719454e-07,2.441083e-05,9364
CD4,ABCC2,SLC16A1,ABCC2@SLC16A1,CD8 T Cell,1.992232e-07,1.475318e-06,9364
CD4,SLC16A1,ABCC2,SLC16A1@ABCC2,CD8 T Cell,-4.397197e-10,6.5988615e-09,9364
CD4,ABCC4,SLCO2B1,ABCC4@SLCO2B1,CD8 T Cell,0.00011740913,0.00012767766,9364
CD4,SLCO2B1,ABCC4,SLCO2B1@ABCC4,CD8 T Cell,9.9978585e-08,2.084034e-06,9364
CD4,ABCC3,SLCO2B1,ABCC3@SLCO2B1,CD8 T Cell,3.5442753e-07,5.141232e-06,9364
CD4,SLCO2B1,ABCC3,SLCO2B1@ABCC3,CD8 T Cell,5.425439e-10,1.157439e-08,9364
CD4,ABCC4,SLC16A1,ABCC4@SLC16A1,CD8 T Cell,4.3734797e-08,9.0927324e-07,9364
CD4,SLC16A1,ABCC4,SLC16A1@ABCC4,CD8 T Cell,-2.030622e-09,1.3060571e-07,9364
CD4,SLC23A2,SLC23A2,SLC23A2@SLC23A2,CD8 T Cell,1.6624685e-07,3.3689084e-06,9364
CD4,SCARB1,SCARB1,SCARB1@SCARB1,CD8 T Cell,-1.3414578e-06,1.1887906e-05,9364
CD4,ABCA1,ABCA1,ABCA1@ABCA1,other,-7.364639e-07,0.0001686577,103187
CD4,ATP7A,ATP7A,ATP7A@ATP7A,other,-2.781792e-10,1.3596537e-09,103187
CD4,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,-9.099192e-06,1.5289415e-05,103187
CD4,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,other,0.0028790173,0.005628697,103187
CD4,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,other,-1.9981635e-06,2.2997456e-06,103187
CD4,SLC16A1,SLC16A1,SLC16A1@SLC16A1,other,3.7428337e-05,8.3439554e-05,103187
CD4,SLC16A1,SLC16A4,SLC16A1@SLC16A4,other,-1.8931565e-06,2.242229e-06,103187
CD4,SLC16A4,SLC16A1,SLC16A4@SLC16A1,other,6.564996e-05,0.00015390696,103187
CD4,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,0.003948919,0.0076930714,103187
CD4,SLC29A3,SLC29A3,SLC29A3@SLC29A3,other,2.2643556e-09,6.3962444e-09,103187
CD4,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,0.00061724085,0.001288379,103187
CD4,CD38,CD38,CD38@CD38,other,0.00026577333,0.00055119133,103187
CD4,ATP7B,TAP1,ATP7B@TAP1,other,9.504889e-06,2.1804566e-05,103187
CD4,ATP7A,TAP1,ATP7A@TAP1,other,0.0002618639,0.00054299505,103187
CD4,TAP1,ATP7A,TAP1@ATP7A,other,1.602341e-05,3.4562494e-05,103187
CD4,TAP1,TAP1,TAP1@TAP1,other,0.0019992096,0.0039919713,103187
CD4,ABCC2,ABCC2,ABCC2@ABCC2,other,-3.9374376e-10,1.9311852e-09,103187
CD4,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,3.5386716e-07,7.4042833e-07,103187
CD4,CLCN3,CLCN3,CLCN3@CLCN3,other,6.0760426e-06,4.2737858e-05,103187
CD4,CLCN3,CLCN5,CLCN3@CLCN5,other,2.9759542e-06,1.3519417e-05,103187
CD4,CLCN5,CLCN3,CLCN5@CLCN3,other,-4.0062065e-07,5.448939e-07,103187
CD4,CD36,CD36,CD36@CD36,other,-0.00011358674,0.00031938465,103187
CD4,SLC1A3,SLC1A3,SLC1A3@SLC1A3,other,4.4572575e-05,9.533284e-05,103187
CD4,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,-0.00016083357,0.0003364283,103187
CD4,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,-0.0017828356,0.0036217205,103187
CD4,SLC2A1,SLC2A3,SLC2A1@SLC2A3,other,-0.0005482876,0.0011277392,103187
CD4,SLC2A3,SLC2A1,SLC2A3@SLC2A1,other,-0.00049432844,0.0010185969,103187
CD4,SLC2A9,SLC2A1,SLC2A9@SLC2A1,other,-5.8388805e-06,1.253691e-05,103187
CD4,ABCB1,SLCO2B1,ABCB1@SLCO2B1,other,0.00018841415,0.00040008695,103187
CD4,SLCO2B1,ABCB1,SLCO2B1@ABCB1,other,-9.5554815e-06,2.6899941e-05,103187
CD4,CHRNA5,SLC29A1,CHRNA5@SLC29A1,other,1.6622049e-05,3.6241006e-05,103187
CD4,SLC29A1,CHRNA5,SLC29A1@CHRNA5,other,-2.033624e-06,5.897007e-06,103187
CD4,CD36,MSR1,CD36@MSR1,other,-0.00015540223,0.00083539175,103187
CD4,MSR1,CD36,MSR1@CD36,other,-5.770792e-05,0.00032925332,103187
CD4,CD36,CPT1A,CD36@CPT1A,other,-9.3745904e-05,0.00020331885,103187
CD4,CPT1A,CD36,CPT1A@CD36,other,-1.8911002e-06,1.297454e-05,103187
CD4,MSR1,MSR1,MSR1@MSR1,other,0.00016590011,0.0006041943,103187
CD4,CPT1A,MSR1,CPT1A@MSR1,other,0.00073497585,0.0013856391,103187
CD4,MSR1,CPT1A,MSR1@CPT1A,other,-6.6456414e-05,0.00015861803,103187
CD4,CPT1A,CPT1A,CPT1A@CPT1A,other,1.0829216e-07,2.2951649e-07,103187
CD4,ABCC3,FOLR2,ABCC3@FOLR2,other,1.5885524e-06,3.4592108e-06,103187
CD4,FOLR2,FOLR2,FOLR2@FOLR2,other,0.00017673108,0.00036027268,103187
CD4,ABCC1,ABCC1,ABCC1@ABCC1,other,7.412029e-05,0.00015492992,103187
CD4,ABCC4,ABCC1,ABCC4@ABCC1,other,1.7272861e-05,3.701776e-05,103187
CD4,LRP1,LRP1,LRP1@LRP1,other,0.00023687935,0.00049715635,103187
CD4,CUBN,SLC3A2,CUBN@SLC3A2,other,1.05932525e-08,2.4062613e-08,103187
CD4,SLC11A2,SLC3A2,SLC11A2@SLC3A2,other,0.00015133411,0.00032379222,103187
CD4,SLC3A2,SLC11A2,SLC3A2@SLC11A2,other,0.00013757,0.0002993453,103187
CD4,SLC40A1,SLC40A1,SLC40A1@SLC40A1,other,0.004406918,0.008681349,103187
CD4,SLC3A2,SLC3A2,SLC3A2@SLC3A2,other,0.00015064616,0.00032920213,103187
CD4,SLC11A2,SLC11A2,SLC11A2@SLC11A2,other,9.032634e-05,0.0001803806,103187
CD4,CUBN,SLC11A2,CUBN@SLC11A2,other,-1.7767604e-08,3.7292956e-08,103187
CD4,SLC7A5,SLC7A5,SLC7A5@SLC7A5,other,-1.1375709e-05,2.5554344e-05,103187
CD4,SLC43A2,SLC43A2,SLC43A2@SLC43A2,other,6.299178e-06,1.3310562e-05,103187
CD4,SLC6A17,SLC6A17,SLC6A17@SLC6A17,other,-6.1358905e-06,3.0034424e-05,103187
CD4,SLC6A17,SLC6A9,SLC6A17@SLC6A9,other,4.6257302e-08,1.0331722e-07,103187
CD4,SLC6A9,SLC6A17,SLC6A9@SLC6A17,other,-2.5623519e-09,3.6187826e-09,103187
CD4,SLC16A1,SLC22A5,SLC16A1@SLC22A5,other,2.8271616e-06,5.9222034e-06,103187
CD4,SLC22A5,SLC16A1,SLC22A5@SLC16A1,other,5.330827e-06,1.1455293e-05,103187
CD4,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,other,0.00052768114,0.0010572228,103187
CD4,SLCO2B1,SLC22A5,SLCO2B1@SLC22A5,other,1.4369184e-05,3.2763044e-05,103187
CD4,SLC12A2,SLC5A3,SLC12A2@SLC5A3,other,9.4438865e-06,2.2000297e-05,103187
CD4,SLC5A3,SLC12A2,SLC5A3@SLC12A2,other,-8.242532e-09,7.948895e-08,103187
CD4,SLC12A2,SLC1A5,SLC12A2@SLC1A5,other,6.0941835e-05,0.00013268263,103187
CD4,SLC1A5,SLC12A2,SLC1A5@SLC12A2,other,-1.6289546e-08,2.3408562e-08,103187
CD4,SLC5A3,SLC5A3,SLC5A3@SLC5A3,other,5.7168045e-06,2.872335e-05,103187
CD4,SLC12A2,SLC12A2,SLC12A2@SLC12A2,other,-3.9622744e-08,5.640396e-08,103187
CD4,SLC22A5,SLC29A1,SLC22A5@SLC29A1,other,3.9177095e-05,8.382113e-05,103187
CD4,SLC29A1,SLC22A5,SLC29A1@SLC22A5,other,4.0237257e-05,8.645336e-05,103187
CD4,SLC1A5,SLC29A1,SLC1A5@SLC29A1,other,0.00013835474,0.00029708282,103187
CD4,SLC29A1,SLC1A5,SLC29A1@SLC1A5,other,0.00045407237,0.0009558687,103187
CD4,SLC22A5,SLC5A3,SLC22A5@SLC5A3,other,1.5392544e-07,3.3549364e-07,103187
CD4,SLC5A3,SLC22A5,SLC5A3@SLC22A5,other,6.0101684e-06,1.2562771e-05,103187
CD4,SLC1A5,SLC22A5,SLC1A5@SLC22A5,other,4.0870623e-06,8.630763e-06,103187
CD4,SLC22A5,SLC1A5,SLC22A5@SLC1A5,other,2.2065567e-05,4.6529174e-05,103187
CD4,SLC12A2,SLC29A1,SLC12A2@SLC29A1,other,8.005829e-05,0.0001711542,103187
CD4,SLC29A1,SLC12A2,SLC29A1@SLC12A2,other,1.5231621e-05,3.4494617e-05,103187
CD4,SLC1A5,SLC5A3,SLC1A5@SLC5A3,other,1.7408312e-05,4.4274566e-05,103187
CD4,SLC5A3,SLC1A5,SLC5A3@SLC1A5,other,0.00014930857,0.0003108709,103187
CD4,SLC1A5,SLC1A5,SLC1A5@SLC1A5,other,0.00010718539,0.00022849948,103187
CD4,SLC29A1,SLC5A3,SLC29A1@SLC5A3,other,7.8021716e-05,0.00020853525,103187
CD4,SLC5A3,SLC29A1,SLC5A3@SLC29A1,other,0.00018794603,0.00039781214,103187
CD4,SLC12A2,SLC22A5,SLC12A2@SLC22A5,other,2.172948e-08,4.574902e-08,103187
CD4,SLC22A5,SLC12A2,SLC22A5@SLC12A2,other,-1.4174292e-11,8.867576e-11,103187
CD4,ABCC2,SLCO2B1,ABCC2@SLCO2B1,other,0.0006524266,0.0013319006,103187
CD4,SLCO2B1,ABCC2,SLCO2B1@ABCC2,other,8.1259055e-10,4.001755e-09,103187
CD4,ABCC1,SLCO2B1,ABCC1@SLCO2B1,other,0.0015618979,0.0031060353,103187
CD4,SLCO2B1,ABCC1,SLCO2B1@ABCC1,other,0.00015133616,0.0003354484,103187
CD4,ABCC1,SLC16A1,ABCC1@SLC16A1,other,1.4456012e-05,3.178626e-05,103187
CD4,SLC16A1,ABCC1,SLC16A1@ABCC1,other,8.660313e-05,0.00018149272,103187
CD4,ABCC2,SLC16A1,ABCC2@SLC16A1,other,6.0072393e-06,1.4084112e-05,103187
CD4,SLC16A1,ABCC2,SLC16A1@ABCC2,other,-3.376458e-08,4.671683e-08,103187
CD4,ABCC4,SLCO2B1,ABCC4@SLCO2B1,other,0.00050607295,0.0010087426,103187
CD4,SLCO2B1,ABCC4,SLCO2B1@ABCC4,other,7.3852093e-06,1.5942824e-05,103187
CD4,ABCC3,SLCO2B1,ABCC3@SLCO2B1,other,1.7796277e-05,3.813819e-05,103187
CD4,SLCO2B1,ABCC3,SLCO2B1@ABCC3,other,4.627659e-08,1.0183414e-07,103187
CD4,ABCC4,SLC16A1,ABCC4@SLC16A1,other,2.9645341e-06,6.4939254e-06,103187
CD4,SLC16A1,ABCC4,SLC16A1@ABCC4,other,5.0796547e-07,1.148556e-06,103187
CD4,SLC23A2,SLC23A2,SLC23A2@SLC23A2,other,1.2594699e-05,2.6686055e-05,103187
CD4,SCARB1,SCARB1,SCARB1@SCARB1,other,4.4681325e-05,9.6859505e-05,103187
ENTPD1,ABCA1,ABCA1,ABCA1@ABCA1,CD8 T Cell,-2.569374e-10,5.153878e-09,9364
ENTPD1,SLC16A4,SLC16A4,SLC16A4@SLC16A4,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,CD8 T Cell,-7.399815e-10,1.5332933e-08,9364
ENTPD1,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC16A1,SLC16A4,SLC16A1@SLC16A4,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC16A4,SLC16A1,SLC16A4@SLC16A1,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,CD8 T Cell,-8.527334e-11,1.7773427e-09,9364
ENTPD1,SLC29A1,SLC29A1,SLC29A1@SLC29A1,CD8 T Cell,7.859992e-11,1.5869843e-09,9364
ENTPD1,CD38,CD38,CD38@CD38,CD8 T Cell,1.6893214e-11,3.6951261e-10,9364
ENTPD1,TAP1,ATP7B,TAP1@ATP7B,CD8 T Cell,0.0,0.0,9364
ENTPD1,ATP7A,TAP1,ATP7A@TAP1,CD8 T Cell,-4.328753e-12,8.7758224e-11,9364
ENTPD1,TAP1,TAP1,TAP1@TAP1,CD8 T Cell,-2.562546e-10,5.5756537e-09,9364
ENTPD1,SLC39A8,SLC39A8,SLC39A8@SLC39A8,CD8 T Cell,0.0,0.0,9364
ENTPD1,CLCN3,CLCN3,CLCN3@CLCN3,CD8 T Cell,0.0,0.0,9364
ENTPD1,CLCN5,CLCN3,CLCN5@CLCN3,CD8 T Cell,0.0,0.0,9364
ENTPD1,CD36,CD36,CD36@CD36,CD8 T Cell,5.4257254e-10,1.1110196e-08,9364
ENTPD1,SLC2A1,SLC2A1,SLC2A1@SLC2A1,CD8 T Cell,-1.3478946e-10,2.7266511e-09,9364
ENTPD1,SLC2A3,SLC2A3,SLC2A3@SLC2A3,CD8 T Cell,3.6324918e-10,7.684441e-09,9364
ENTPD1,SLC2A1,SLC2A3,SLC2A1@SLC2A3,CD8 T Cell,-1.1022864e-10,2.2613826e-09,9364
ENTPD1,SLC2A3,SLC2A1,SLC2A3@SLC2A1,CD8 T Cell,3.115286e-10,6.489984e-09,9364
ENTPD1,ABCB1,SLCO2B1,ABCB1@SLCO2B1,CD8 T Cell,9.742762e-12,2.0153491e-10,9364
ENTPD1,CHRNA5,SLC29A1,CHRNA5@SLC29A1,CD8 T Cell,0.0,0.0,9364
ENTPD1,CD36,MSR1,CD36@MSR1,CD8 T Cell,7.056229e-10,1.5016903e-08,9364
ENTPD1,MSR1,CD36,MSR1@CD36,CD8 T Cell,9.338083e-10,1.8856037e-08,9364
ENTPD1,CD36,CPT1A,CD36@CPT1A,CD8 T Cell,1.1749537e-10,2.4870985e-09,9364
ENTPD1,CPT1A,CD36,CPT1A@CD36,CD8 T Cell,-7.600851e-12,1.636298e-10,9364
ENTPD1,MSR1,MSR1,MSR1@MSR1,CD8 T Cell,6.205713e-10,1.2460479e-08,9364
ENTPD1,CPT1A,MSR1,CPT1A@MSR1,CD8 T Cell,-6.286922e-12,1.2665705e-10,9364
ENTPD1,MSR1,CPT1A,MSR1@CPT1A,CD8 T Cell,-1.1695449e-10,2.3989772e-09,9364
ENTPD1,ABCC1,ABCC1,ABCC1@ABCC1,CD8 T Cell,0.0,0.0,9364
ENTPD1,ABCC1,ABCC4,ABCC1@ABCC4,CD8 T Cell,0.0,0.0,9364
ENTPD1,LRP1,LRP1,LRP1@LRP1,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC11A2,SLC3A2,SLC11A2@SLC3A2,CD8 T Cell,2.6262199e-11,5.390052e-10,9364
ENTPD1,SLC3A2,SLC11A2,SLC3A2@SLC11A2,CD8 T Cell,3.8957292e-11,8.047487e-10,9364
ENTPD1,SLC40A1,SLC40A1,SLC40A1@SLC40A1,CD8 T Cell,-5.1318993e-10,1.04707185e-08,9364
ENTPD1,SLC3A2,SLC3A2,SLC3A2@SLC3A2,CD8 T Cell,2.2213926e-12,4.8526773e-11,9364
ENTPD1,SLC11A2,SLC11A2,SLC11A2@SLC11A2,CD8 T Cell,9.4031526e-11,1.8979924e-09,9364
ENTPD1,SLC7A5,SLC7A5,SLC7A5@SLC7A5,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC43A2,SLC43A2,SLC43A2@SLC43A2,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC6A17,SLC6A17,SLC6A17@SLC6A17,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC22A5,SLCO2B1,SLC22A5@SLCO2B1,CD8 T Cell,3.938743e-12,8.2406776e-11,9364
ENTPD1,SLC12A2,SLC5A3,SLC12A2@SLC5A3,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC5A3,SLC12A2,SLC5A3@SLC12A2,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC12A2,SLC1A5,SLC12A2@SLC1A5,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC1A5,SLC12A2,SLC1A5@SLC12A2,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC5A3,SLC5A3,SLC5A3@SLC5A3,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC12A2,SLC12A2,SLC12A2@SLC12A2,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC22A5,SLC29A1,SLC22A5@SLC29A1,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC1A5,SLC29A1,SLC1A5@SLC29A1,CD8 T Cell,3.1413687e-12,6.4907066e-11,9364
ENTPD1,SLC29A1,SLC1A5,SLC29A1@SLC1A5,CD8 T Cell,7.101863e-11,1.4483958e-09,9364
ENTPD1,SLC12A2,SLC29A1,SLC12A2@SLC29A1,CD8 T Cell,1.7136847e-13,3.4163852e-12,9364
ENTPD1,SLC29A1,SLC12A2,SLC29A1@SLC12A2,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC5A3,SLC1A5,SLC5A3@SLC1A5,CD8 T Cell,2.2150863e-11,4.4080367e-10,9364
ENTPD1,SLC1A5,SLC1A5,SLC1A5@SLC1A5,CD8 T Cell,1.663329e-11,3.4125608e-10,9364
ENTPD1,SLC29A1,SLC5A3,SLC29A1@SLC5A3,CD8 T Cell,2.381521e-11,5.1695864e-10,9364
ENTPD1,SLC5A3,SLC29A1,SLC5A3@SLC29A1,CD8 T Cell,-2.0575475e-11,4.5039558e-10,9364
ENTPD1,ABCC2,SLCO2B1,ABCC2@SLCO2B1,CD8 T Cell,-2.3503588e-10,4.692479e-09,9364
ENTPD1,ABCC1,SLCO2B1,ABCC1@SLCO2B1,CD8 T Cell,-1.7172683e-10,3.5295775e-09,9364
ENTPD1,SLCO2B1,ABCC1,SLCO2B1@ABCC1,CD8 T Cell,0.0,0.0,9364
ENTPD1,ABCC1,SLC16A1,ABCC1@SLC16A1,CD8 T Cell,0.0,0.0,9364
ENTPD1,SLC16A1,ABCC1,SLC16A1@ABCC1,CD8 T Cell,8.372199e-12,1.7117445e-10,9364
ENTPD1,ABCC4,SLCO2B1,ABCC4@SLCO2B1,CD8 T Cell,9.002701e-11,1.8364468e-09,9364
ENTPD1,SLCO2B1,ABCC4,SLCO2B1@ABCC4,CD8 T Cell,0.0,0.0,9364
ENTPD1,SCARB1,SCARB1,SCARB1@SCARB1,CD8 T Cell,0.0,0.0,9364
ENTPD1,ABCA1,ABCA1,ABCA1@ABCA1,other,-7.804723e-08,3.3938355e-07,103187
ENTPD1,SLC16A4,SLC16A4,SLC16A4@SLC16A4,other,-6.3783503e-09,2.6650754e-08,103187
ENTPD1,SLC16A4,SLCO2B1,SLC16A4@SLCO2B1,other,-6.281878e-08,1.396813e-07,103187
ENTPD1,SLCO2B1,SLC16A4,SLCO2B1@SLC16A4,other,-7.7491746e-10,8.336235e-09,103187
ENTPD1,SLC16A1,SLC16A4,SLC16A1@SLC16A4,other,1.5016759e-09,6.584286e-09,103187
ENTPD1,SLC16A4,SLC16A1,SLC16A4@SLC16A1,other,2.2785849e-09,9.751733e-09,103187
ENTPD1,SLCO2B1,SLCO2B1,SLCO2B1@SLCO2B1,other,7.673178e-09,5.8034384e-08,103187
ENTPD1,SLC29A1,SLC29A1,SLC29A1@SLC29A1,other,2.8631365e-07,1.1656871e-06,103187
ENTPD1,CD38,CD38,CD38@CD38,other,1.1993962e-09,2.9113434e-09,103187
ENTPD1,TAP1,ATP7B,TAP1@ATP7B,other,4.6107616e-09,2.1756325e-08,103187
ENTPD1,ATP7A,TAP1,ATP7A@TAP1,other,3.0875807e-08,1.3026977e-07,103187
ENTPD1,TAP1,TAP1,TAP1@TAP1,other,1.3662779e-07,6.5951576e-07,103187
ENTPD1,SLC39A8,SLC39A8,SLC39A8@SLC39A8,other,-9.978003e-08,4.910396e-07,103187
ENTPD1,CLCN3,CLCN3,CLCN3@CLCN3,other,1.2151055e-08,5.1084243e-08,103187
ENTPD1,CLCN5,CLCN3,CLCN5@CLCN3,other,7.7115897e-10,3.2932155e-09,103187
ENTPD1,CD36,CD36,CD36@CD36,other,2.9392956e-08,1.1036505e-07,103187
ENTPD1,SLC2A1,SLC2A1,SLC2A1@SLC2A1,other,-1.13447385e-08,2.499342e-08,103187
ENTPD1,SLC2A3,SLC2A3,SLC2A3@SLC2A3,other,1.3973996e-09,4.4546314e-07,103187
ENTPD1,SLC2A1,SLC2A3,SLC2A1@SLC2A3,other,-4.2059327e-08,5.7203795e-07,103187
ENTPD1,SLC2A3,SLC2A1,SLC2A3@SLC2A1,other,3.3563957e-08,7.601069e-08,103187
ENTPD1,ABCB1,SLCO2B1,ABCB1@SLCO2B1,other,5.7223565e-10,1.3087237e-09,103187
ENTPD1,CHRNA5,SLC29A1,CHRNA5@SLC29A1,other,2.1495085e-08,8.9369586e-08,103187
ENTPD1,CD36,MSR1,CD36@MSR1,other,4.3686263e-08,1.0537481e-07,103187
ENTPD1,MSR1,CD36,MSR1@CD36,other,5.7488553e-08,1.3465778e-07,103187
